label,text
1,"TOPIC: We should legalize cannabis [SEP] A 2008 study suggested that long-term, heavy cannabis use (over five joints daily for more than ten years) are associated with structural abnormalities in the hippocampus and amygdala areas of the brain. [SEP] Francis L. Young, an administrative law judge with the United States Drug Enforcement Agency declared in 1988 that, in its natural form, [cannabis] is one of the safest therapeutically active substances known."
1,"TOPIC: We should legalize polygamy [SEP] In modern times a minority of Roman Catholic theologians have argued that polygamy, though not ideal, can be a legitimate form of Christian marriage in certain regions, in particular Africa. [SEP] A 2005 report by the Alberta Civil Liberties Research Centre recommended that Canada decriminalize polygamy, stating: Criminalization is not the most effective way of dealing with gender inequality in polygamous and plural union relationships."
1,"TOPIC: We should further exploit geothermal energy [SEP] Current research led by the GNS Science and the University of Auckland is tipped to enable cheaper geothermal energy, and identify new systems in the Central North Island for development. [SEP] In 2007, geothermal energy provided about 66 percent of primary energy, the share of hydropower was 15 percent, and fossil fuels (mainly oil) 19 percent."
0,"TOPIC: We should further exploit geothermal energy [SEP] The EFG strongly advocates renewable and sustainable energy production, including geothermal energy, as well as the need for increasing energy efficiency. [SEP] Recognizing geothermal energy as an alternative and renewable energy resource, since the 1970s, China has conducted extensive explorations aiming at identifying high temperature resources for electric generation."
0,"TOPIC: We should end affirmative action [SEP] Researchers found that a removal of affirmative action policies from all colleges and universities would result in a significant drop in minority presence in all institutions of higher education, upholding affirmative action's role in diversity in the American classroom. [SEP] Hardin's last book The Ostrich Factor: Our Population Myopia (1999), a warning about the threat of overpopulation to the Earth's sustainable economic future, called for coercive constraints on unqualified reproductive rights and argued that affirmative action is a form of racism."
0,"TOPIC: We should ban male infant circumcision [SEP] The WHO currently recommends circumcision be recognised as an intervention as part of a comprehensive program for prevention of HIV transmission in areas with high endemic rates of HIV. [SEP] Both the WHO and CDC indicate that circumcision may not reduce HIV transmission from men to women, and that data is lacking for the transmission rate of men who engage in anal sex with a female partner."
1,"TOPIC: We should abolish the monarchy [SEP] The Southern Society, under Pestel's influence, was more radical and wanted to abolish the monarchy, establish a republic and redistribute land: taking half into state ownership and dividing the rest among the peasants. [SEP] The monarchy currently remains secure in the United Kingdom with MORI Polls in the opening years of the 21st century showing support for retaining the monarchy stable at around 80% of people."
0,"TOPIC: We should introduce a flat tax [SEP] Advocates of the flat tax argue that the former communist states of Eastern Europe have benefited from the adoption of a flat tax. [SEP] In the United States, former House Majority Leader Dick Armey and FreedomWorks have sought support for the flat tax (Taxpayer Choice Act)."
1,"TOPIC: We should ban partial birth abortions [SEP] The DLC opposed the partial birth abortion ban, the expiration of the 1994 assault weapon ban, the Clear Skies Initiative, and what they perceived as a lack of funding of the Community Oriented Policing Services (COPS) program. [SEP] In the 2000 Supreme Court case of Stenberg v. Carhart, a Nebraska law banning partial-birth abortion was ruled unconstitutional, in part because the language defining partial-birth abortion was deemed vague."
0,"TOPIC: We should adopt socialism [SEP] Azad developed a close friendship with Nehru and began espousing socialism as the means to fight inequality, poverty and other national challenges. [SEP] Gladden did not support socialism or laissez faire economics, advocating instead the application of Christian law to issues."
1,"TOPIC: We should further exploit wind power [SEP] The IER claims that Pickens' plan relies on government subsidies and that producing large amounts of wind power is not a viable option. [SEP] As of 2007, wind energy represented only 1.7% of Illinois' energy production, and it was estimated that wind power could provide 5-10% of the state's energy needs."
0,"TOPIC: We should adopt open source software [SEP] In 2007 the chief information officer of the UK's National Archives stated We welcome open-source software because it makes our lives easier. [SEP] In addition to his political policies, Tánczos also supports open source software, and uses Ubuntu Linux on his laptop."
1,"TOPIC: We should introduce school vouchers [SEP] Most Republicans support school choice through charter schools and school vouchers for private schools; many have denounced the performance of the public school system and the teachers' unions. [SEP] Hopes were initially high when, on March 6, 1956, the Virginia constitutional convention voted 39-to-1 to approve the constitutional amendment to permit educational vouchers."
